Name,Released year,Genre,Director,Runtime,Score,Status,Language,Budget,Revenue
Lost in Translation,2003,"['Drama', 'Romance']",Sofia Coppola,1h 42m,74.0,Released,English,"$4,000,000.00","$119,723,856.00"
Lullaby,2022,['Horror'],John R. Leonetti,1h 26m,53.0,Released,English,"$20,000,000.00",-
Pride and Prejudice and Zombies,2016,"['Romance', 'Horror', 'Comedy', 'Thriller']",Burr Steers,1h 48m,61.0,Released,English,"$28,000,000.00","$16,457,494.00"
Brightburn,2019,"['Horror', 'Science Fiction', 'Thriller', 'Mystery']",David Yarovesky,1h 31m,61.0,Released,English,"$6,000,000.00","$33,224,654.00"
Paws of Fury: The Legend of Hank,2022,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']",Rob Minkoff,1h 34m,67.0,Released,English,"$45,000,000.00","$42,500,000.00"
Hot Girls Wanted,2015,['Documentary'],Ronna Gradus,1h 24m,60.0,Released,English,-,-
Mine,2016,"['War', 'Thriller']",Fabio Resinaro,1h 47m,66.0,Released,English,-,"$1,600,000.00"
Hard Target,1993,"['Action', 'Adventure', 'Crime', 'Thriller']",John Woo,1h 37m,63.0,Released,English,"$18,000,000.00","$74,189,677.00"
The Return of Godzilla,1984,"['Science Fiction', 'Action', 'Thriller']",Koji Hashimoto,1h 43m,73.0,Released,Japanese,"$6,000,000.00","$11,000,000.00"
The Spy Next Door,2010,"['Action', 'Comedy', 'Family']",Brian Levant,1h 34m,59.0,Released,English,"$28,000,000.00","$66,166,000.00"
King Kong vs. Godzilla,1962,"['Action', 'Adventure', 'Science Fiction', 'Comedy']",Ishirō Honda,1h 37m,68.0,Released,Japanese,-,"$12,550,000.00"
Hustle,2022,"['Drama', 'Comedy']",Jeremiah Zagar,1h 58m,78.0,Released,English,-,-
Every Which Way but Loose,1978,"['Action', 'Comedy', 'Adventure', 'Romance', 'Drama']",James Fargo,1h 50m,62.0,Released,English,"$5,000,000.00","$85,196,485.00"
Dynasty Warriors,2021,"['Action', 'Adventure', 'Fantasy']",Roy Chow Hin-Yeung,1h 58m,60.0,Released,Cantonese,"$38,504,400.00","$3,310,000.00"
Slumdog Millionaire,2008,"['Drama', 'Romance']",Danny Boyle,2h,77.0,Released,English,"$15,000,000.00","$378,410,542.00"
True Grit,2010,"['Drama', 'Adventure', 'Western']",Joel Coen,1h 50m,73.0,Released,English,"$38,000,000.00","$252,300,000.00"
The Ritual,2017,"['Horror', 'Thriller', 'Mystery']",David Bruckner,1h 34m,62.0,Released,English,"$1,000,000.00","$1,786,396.00"
22 Jump Street,2014,"['Crime', 'Comedy', 'Action']",Michael Bacall,1h 52m,68.0,Released,English,"$50,000,000.00","$331,300,000.00"
Kill Bill: The Whole Bloody Affair,2011,"['Action', 'Crime', 'Thriller']",Quentin Tarantino,4h 7m,80.0,Released,English,"$55,000,000.00",-
The Guardian,2006,"['Action', 'Adventure', 'Drama']",Andrew Davis,2h 19m,71.0,Released,English,"$10,000,000.00","$94,973,540.00"
One Piece: Dead End Adventure,2003,"['Action', 'Animation', 'Adventure']",Konosuke Uda,1h 35m,70.0,Released,Japanese,-,"$14,817,006.00"
Barbie and the Diamond Castle,2008,"['Animation', 'Family']",Ruth Handler,1h 18m,74.0,Released,English,-,-
Christmas in Scotland,2023,"['TV Movie', 'Romance', 'Comedy', 'Drama']",David Lumsden,1h 30m,55.0,Released,English,-,-
Death Proof,2007,"['Action', 'Thriller']",Quentin Tarantino,1h 53m,68.0,Released,English,"$25,000,000.00","$31,126,421.00"
"Are You There God? It's Me, Margaret.",2023,"['Comedy', 'Drama']",Kelly Fremon Craig,1h 47m,73.0,Released,English,"$30,000,000.00","$21,826,840.00"
"Honey, I Blew Up the Kid",1992,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",Ed Naha,1h 29m,52.0,Released,English,"$40,000,000.00","$58,662,452.00"
12.12: The Day,2023,['Drama'],Kim Sung-soo,2h 22m,97.0,Released,Korean,-,-
Murder on the Orient Express,1974,"['Drama', 'Thriller', 'Mystery']",Agatha Christie,2h 8m,71.0,Released,English,"$1,400,000.00","$35,700,000.00"
The Wild,2006,"['Family', 'Animation']",Mark Gibson,1h 35m,55.0,Released,English,"$80,000,000.00","$102,338,515.00"
All Ladies Do It,1992,"['Comedy', 'Drama']",Tinto Brass,1h 33m,49.0,Released,Italian,-,-
Anna,2019,"['Thriller', 'Action']",Luc Besson,1h 59m,67.0,Released,French,"$34,000,000.00","$31,626,978.00"
Barbie as Rapunzel,2002,"['Animation', 'Family']",Ruth Handler,1h 24m,70.0,Released,English,-,-
Tron,1982,"['Science Fiction', 'Action', 'Adventure']",Steven Lisberger,1h 36m,67.0,Released,English,"$17,000,000.00","$33,000,000.00"
Bound by Honor,1993,"['Crime', 'Action', 'Drama', 'Thriller']",Taylor Hackford,3h 10m,81.0,Released,English,"$35,000,000.00","$4,500,000.00"
The Vanishing,1993,"['Thriller', 'Drama', 'Mystery', 'Horror']",George Sluizer,1h 49m,61.0,Released,English,-,"$14,543,394.00"
Romeo Must Die,2000,"['Action', 'Crime', 'Thriller']",Andrzej Bartkowiak,1h 55m,62.0,Released,English,"$25,000,000.00","$91,036,760.00"
Knight and Day,2010,"['Action', 'Comedy']",James Mangold,1h 49m,62.0,Released,English,"$117,000,000.00","$261,989,769.00"
Homefront,2013,"['Action', 'Thriller']",Gary Fleder,1h 40m,70.0,Released,English,"$22,000,000.00","$43,058,898.00"
Ri¢hie Ri¢h,1994,"['Comedy', 'Family']",Donald Petrie,1h 35m,59.0,Released,English,"$40,000,000.00","$38,087,756.00"
Tinker Bell,2008,"['Animation', 'Family', 'Adventure', 'Fantasy']",Bradley Raymond,1h 18m,68.0,Released,English,"$48,000,000.00",-
Buenos Aires BZ,2023,['Horror'],Nicolás Fabiani,1h 10m,15.0,Released,Spanish; Castilian,-,-
The Judge,2014,['Drama'],David Dobkin,2h 21m,73.0,Released,English,"$50,000,000.00","$83,719,388.00"
Peninsula,2020,"['Horror', 'Adventure', 'Action', 'Thriller']",Yeon Sang-ho,1h 55m,68.0,Released,Korean,"$17,000,000.00","$42,698,327.00"
The 6th Day,2000,"['Science Fiction', 'Action', 'Mystery']",Roger Spottiswoode,2h 3m,60.0,Released,English,"$82,000,000.00","$96,085,477.00"
The Silencing,2020,"['Thriller', 'Action']",Robin Pront,1h 33m,65.0,Released,English,-,-
Dr. No,1962,"['Adventure', 'Action', 'Thriller']",Terence Young,1h 50m,70.0,Released,English,"$1,200,000.00","$59,567,035.00"
The Rescuers,1977,"['Fantasy', 'Family', 'Animation', 'Adventure']",Burny Mattinson,1h 18m,68.0,Released,English,"$1,200,000.00","$71,215,869.00"
Bloodshot,2020,"['Action', 'Science Fiction', 'Adventure']",Jeff Wadlow,1h 50m,68.0,Released,English,"$42,000,000.00","$39,861,118.00"
Gantz: Perfect Answer,2011,"['Action', 'Mystery', 'Science Fiction', 'Horror']",Shinsuke Sato,2h 21m,67.0,Released,Japanese,-,-
What Men Want,2019,"['Comedy', 'Romance']",Tina Gordon Chism,1h 57m,62.0,Released,English,"$20,000,000.00","$69,766,483.00"
Noah,2014,"['Drama', 'Adventure']",Darren Aronofsky,2h 18m,57.0,Released,English,"$125,000,000.00","$362,600,000.00"
Fatal Attraction,1987,"['Drama', 'Thriller']",Adrian Lyne,1h 59m,68.0,Released,English,"$14,000,000.00","$320,145,693.00"
Paranormal Activity,2007,"['Horror', 'Mystery']",Oren Peli,1h 26m,60.0,Released,English,"$215,000.00","$193,355,800.00"
The Young and Prodigious T.S. Spivet,2013,"['Adventure', 'Drama', 'Family']",Jean-Pierre Jeunet,1h 45m,68.0,Released,English,"$33,000,000.00","$9,494,789.00"
Ranma ½: The Movie 3 — The Super Non-Discriminatory Showdown: Team Ranma vs. the Legendary Phoenix,1994,"['Animation', 'Comedy']",Junji Nishimura,35m,76.0,Released,Japanese,-,-
The Wager,2020,"['Drama', 'Thriller']",Mark Justice,1h 33m,40.0,Released,English,-,-
The 12 Days of Christmas Eve,2022,"['TV Movie', 'Comedy', 'Fantasy']",Dustin Rikert,1h 28m,63.0,Released,English,-,-
Eastern Promises,2007,"['Thriller', 'Crime', 'Mystery']",David Cronenberg,1h 41m,74.0,Released,English,"$51,500,000.00","$56,106,607.00"
Dredd,2012,"['Action', 'Science Fiction']",Carlos Ezquerra,1h 35m,68.0,Released,English,"$50,000,000.00","$41,037,742.00"
Peter Pan,2003,"['Adventure', 'Fantasy', 'Family']",P.J. Hogan,1h 53m,72.0,Released,English,"$100,000,000.00","$121,975,011.00"
Sweeney Todd: The Demon Barber of Fleet Street,2007,"['Drama', 'Horror']",Tim Burton,1h 56m,72.0,Released,English,"$50,000,000.00","$152,000,000.00"
Friday the 13th: A New Beginning,1985,['Horror'],Danny Steinmann,1h 32m,53.0,Released,English,"$2,200,000.00","$21,900,000.00"
Fingernails,2023,"['Romance', 'Science Fiction', 'Drama']",Christos Nikou,1h 53m,60.0,Released,English,-,-
Mary Poppins Returns,2018,"['Fantasy', 'Family', 'Comedy']",Rob Marshall,2h 11m,65.0,Released,English,"$130,000,000.00","$348,807,090.00"
The Hunt for Red October,1990,"['Action', 'Adventure', 'Thriller']",John McTiernan,2h 15m,74.0,Released,English,"$30,000,000.00","$200,500,000.00"
Spy Kids: All the Time in the World,2011,"['Family', 'Comedy', 'Action']",Robert Rodriguez,1h 29m,47.0,Released,English,"$27,000,000.00","$85,600,000.00"
The Simpsons in Plusaversary,2021,"['Animation', 'Comedy', 'Fantasy']",David Silverman,4m,66.0,Released,English,-,-
In Love and Deep Water,2023,"['Romance', 'Comedy', 'Mystery', 'Thriller']",Yusuke Taki,2h 7m,56.0,Released,Japanese,-,-
My Little Pony: A New Generation,2021,"['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure']",Mark Fattibene,1h 31m,78.0,Released,English,-,"$4,100,000.00"
Trainspotting,1996,"['Drama', 'Crime']",Danny Boyle,1h 34m,80.0,Released,English,"$4,000,000.00","$16,491,080.00"
Uncut Gems,2019,"['Drama', 'Thriller', 'Crime']",Josh Safdie,2h 16m,71.0,Released,English,"$19,000,000.00","$50,000,000.00"
How the Gringo Stole Christmas,2023,['Comedy'],Angel Gracia,1h 21m,70.0,Released,English,-,-
"Batman: The Dark Knight Returns, Part 1",2012,"['Science Fiction', 'Action', 'Animation', 'Mystery']",Jay Oliva,1h 16m,77.0,Released,English,"$3,500,000.00",-
The Three Musketeers,2023,"['Action', 'Adventure']",Bill Thomas,1h 34m,55.0,Released,English,-,-
Bāhubali: The Beginning,2015,"['Action', 'Adventure', 'Drama']",S. S. Rajamouli,2h 39m,76.0,Released,Telugu,"$25,130,430.00","$90,747,520.00"
The Final Countdown,1980,"['War', 'Action', 'Science Fiction']",Peter Powell,1h 43m,66.0,Released,English,"$12,000,000.00","$16,647,800.00"
Scooby-Doo on Zombie Island,2001,"['Animation', 'Mystery', 'Family', 'Horror']",Glenn Leopold,1h 17m,77.0,Released,English,-,-
Sleepless in Seattle,1993,"['Comedy', 'Drama', 'Romance']",Nora Ephron,1h 45m,67.0,Released,English,"$21,000,000.00","$227,799,884.00"
Passages,2023,"['Romance', 'Drama']",Ira Sachs,1h 32m,66.0,Released,French,-,"$1,100,000.00"
Naruto the Movie: Guardians of the Crescent Moon Kingdom,2006,"['Adventure', 'Animation', 'Action']",Toshiyuki Tsuru,1h 35m,71.0,Released,Japanese,-,"$3,224,000.00"
The Space Between Us,2017,"['Romance', 'Adventure', 'Science Fiction', 'Drama']",Allan Loeb,2h 1m,71.0,Released,English,"$30,000,000.00","$14,793,385.00"
Emily the Criminal,2022,"['Crime', 'Drama', 'Thriller']",John Patton Ford,1h 37m,68.0,Released,English,"$2,000,000.00","$2,157,673.00"
Clash of the Titans,1981,"['Adventure', 'Fantasy']",Desmond Davis,1h 58m,69.0,Released,English,"$12,000,000.00","$41,092,328.00"
Breakfast at Tiffany's,1961,"['Comedy', 'Romance', 'Drama']",Blake Edwards,1h 55m,77.0,Released,English,"$2,500,000.00","$9,500,000.00"
The Perfect Storm,2000,"['Action', 'Adventure', 'Drama', 'Thriller']",Wolfgang Petersen,2h 10m,64.0,Released,English,"$130,000,000.00","$325,756,637.00"
The Punisher,1989,"['Action', 'Thriller']",Mark Goldblatt,1h 29m,57.0,Released,English,"$9,000,000.00",-
Road to Perdition,2002,"['Crime', 'Drama', 'Thriller']",Sam Mendes,1h 57m,74.0,Released,English,"$80,000,000.00","$181,001,478.00"
Blue Streak,1999,"['Action', 'Comedy', 'Crime']",Les Mayfield,1h 33m,65.0,Released,English,"$65,000,000.00","$117,758,500.00"
"I, Frankenstein",2014,"['Horror', 'Thriller']",Stuart Beattie,1h 32m,53.0,Released,English,"$65,000,000.00","$76,801,179.00"
Practical Magic,1998,"['Romance', 'Comedy', 'Fantasy']",Griffin Dunne,1h 44m,67.0,Released,English,"$75,000,000.00","$46,733,235.00"
"O Brother, Where Art Thou?",2000,"['Adventure', 'Comedy', 'Crime']",Joel Coen,1h 47m,73.0,Released,English,"$26,000,000.00","$71,900,000.00"
Last Night in Soho,2021,"['Mystery', 'Thriller', 'Horror']",Edgar Wright,1h 56m,74.0,Released,English,"$43,000,000.00","$22,957,625.00"
Lady Chatterley's Lover,2022,"['Drama', 'Romance']",Laure de Clermont-Tonnerre,2h 6m,65.0,Released,English,-,-
Solomon Kane,2009,"['Adventure', 'Fantasy', 'Action']",M.J. Bassett,1h 44m,60.0,Released,English,"$45,000,000.00","$19,652,185.00"
The Intern - A Summer of Lust,2019,['Drama'],Erika Lust,1h 48m,57.0,Released,English,-,-
The Towering Inferno,1974,"['Action', 'Drama', 'Thriller']",John Guillermin,2h 45m,70.0,Released,English,"$14,000,000.00","$116,000,000.00"
The Captive,2014,"['Drama', 'Thriller', 'Crime']",Atom Egoyan,1h 52m,58.0,Released,English,-,"$1,075,178.00"
John Tucker Must Die,2006,"['Comedy', 'Romance']",Betty Thomas,1h 27m,61.0,Released,English,"$18,000,000.00","$68,844,775.00"
Cowboys & Aliens,2011,"['Action', 'Science Fiction', 'Thriller', 'Western']",Mark Fergus,1h 59m,56.0,Released,English,"$163,000,000.00","$174,822,325.00"
After Porn Ends 2,2017,['Documentary'],Bryce Wagoner,1h 30m,53.0,Released,English,"$500,000.00",-
After.Life,2009,"['Drama', 'Horror', 'Mystery', 'Thriller']",Agnieszka Wojtowicz-Vosloo,1h 44m,63.0,Released,English,"$4,500,000.00","$3,606,395.00"
The Raid 2,2014,"['Action', 'Crime', 'Thriller']",Gareth Evans,2h 30m,76.0,Released,Indonesian,"$4,500,000.00","$6,566,916.00"
Open Water 2: Adrift,2006,"['Drama', 'Horror', 'Thriller']",Hans Horn,1h 34m,55.0,Released,English,"$1,200,000.00","$6,816,129.00"
Peaky Blinders: The True Story,2016,['Documentary'],David Glover,50m,85.0,Released,English,-,-
Exam,2009,"['Thriller', 'Mystery']",Stuart Hazeldine,1h 41m,67.0,Released,English,"$600,000.00","$394,717.00"
The Hobbit,1977,"['Family', 'Fantasy', 'Animation', 'Adventure', 'TV Movie']","Arthur Rankin, Jr.",1h 17m,66.0,Released,English,"$3,000,000.00",-
The Descent,2005,"['Adventure', 'Horror']",Neil Marshall,1h 39m,70.0,Released,English,"$3,500,000.00","$57,130,027.00"
5 Centimeters per Second,2007,"['Animation', 'Drama', 'Family', 'Romance']",Makoto Shinkai,1h 3m,73.0,Released,Japanese,"$5,000,000.00",-
Melissa P.,2005,['Drama'],Luca Guadagnino,1h 40m,46.0,Released,Italian,-,"$5,151,936.00"
Snag,2023,"['Action', 'Crime', 'Thriller']",Ben Milliken,1h 27m,60.0,Released,English,-,-
Kung Fu Panda: Secrets of the Furious Five,2008,"['Animation', 'Family', 'Action']",Raman Hui,25m,67.0,Released,English,-,-
Step Up 2: The Streets,2008,"['Music', 'Drama', 'Romance']",Jon M. Chu,1h 38m,67.0,Released,English,"$23,000,000.00","$150,816,700.00"
The Fundamentals of Caring,2016,"['Comedy', 'Drama']",Rob Burnett,1h 37m,73.0,Released,English,-,-
Original Sin,2001,"['Thriller', 'Drama', 'Mystery', 'Romance']",Michael Cristofer,1h 58m,61.0,Released,English,"$42,000,000.00","$35,402,320.00"
Jacob's Ladder,1990,"['Drama', 'Mystery', 'Horror']",Adrian Lyne,1h 53m,74.0,Released,English,"$25,000,000.00","$26,118,851.00"
Dungeons & Dragons,2000,"['Drama', 'Adventure', 'Fantasy']",Courtney Solomon,1h 47m,43.0,Released,English,"$35,000,000.00","$15,185,241.00"
Ben 10: Secret of the Omnitrix,2007,"['Animation', 'Science Fiction', 'Family']",Scooter Tidwell,1h 11m,73.0,Released,English,-,-
Revolutionary Road,2008,"['Drama', 'Romance']",Sam Mendes,1h 59m,70.0,Released,English,"$35,000,000.00","$75,981,180.00"
You Only Live Twice,1967,"['Action', 'Thriller', 'Adventure']",Lewis Gilbert,1h 57m,66.0,Released,English,"$9,500,000.00","$111,584,787.00"
The Scorpion King 3: Battle for Redemption,2012,"['Action', 'Adventure', 'Fantasy', 'Drama']",Roel Reiné,1h 46m,46.0,Released,English,"$5,000,000.00",-
Homeward Bound II: Lost in San Francisco,1996,"['Adventure', 'Comedy', 'Drama', 'Family']",Sheila Burnford,1h 29m,65.0,Released,English,-,"$32,709,423.00"
Eileen,2023,"['Drama', 'Thriller', 'Crime']",William Oldroyd,1h 38m,63.0,Released,English,-,"$93,000.00"
The Voyeurs,2021,['Thriller'],Michael Mohan,1h 57m,67.0,Released,English,-,-
City of God,2002,"['Drama', 'Crime']",Paulo Lins,2h 10m,84.0,Released,Portuguese,"$3,300,000.00","$30,641,770.00"
Night of the Living Dead,1968,['Horror'],George A. Romero,1h 36m,76.0,Released,English,"$114,000.00","$30,000,000.00"
Tom and Jerry Cowboy Up!,2022,"['Animation', 'Comedy', 'Family', 'Western']",William Hanna,1h 15m,69.0,Released,English,-,-
Sister Act 2: Back in the Habit,1993,"['Music', 'Comedy']",Bill Duke,1h 47m,64.0,Released,English,"$38,000,000.00","$57,319,029.00"
Upgrade,2018,"['Action', 'Thriller', 'Science Fiction']",Leigh Whannell,1h 40m,75.0,Released,English,"$5,000,000.00","$16,706,680.00"
Fantastic Mr. Fox,2009,"['Adventure', 'Animation', 'Comedy', 'Family']",Wes Anderson,1h 27m,78.0,Released,English,"$40,000,000.00","$46,471,023.00"
The Man from Nowhere,2010,"['Action', 'Thriller', 'Crime']",Lee Jeong-beom,1h 59m,77.0,Released,Korean,"$1,255,000.00","$43,059,790.00"
Kama Sutra: A Tale of Love,1996,"['Drama', 'History', 'Romance']",Mira Nair,1h 57m,57.0,Released,English,"$3,000,000.00","$4,109,095.00"
Sailor Moon R: The Movie,1993,"['Animation', 'Romance', 'Action', 'Fantasy']",Kunihiko Ikuhara,1h 1m,79.0,Released,Japanese,-,"$12,307,555.00"
Mary Poppins,1964,"['Comedy', 'Family', 'Fantasy']",Robert Stevenson,2h 19m,76.0,Released,English,"$4,650,000.00","$103,100,000.00"
Day Shift,2022,"['Action', 'Fantasy', 'Horror', 'Comedy']",Tyler Tice,1h 53m,68.0,Released,English,-,-
Heaven in Hell,2023,"['Drama', 'Romance']",Tomasz Mandes,2h,70.0,Released,Polish,-,-
Joseph,1995,"['Drama', 'Fantasy']",Roger Young,2h 58m,82.0,Released,English,-,-
Sharknado 2: The Second One,2014,"['Thriller', 'Science Fiction']",Anthony C. Ferrante,1h 26m,46.0,Released,English,-,-
Twin Peaks: Fire Walk with Me,1992,"['Drama', 'Mystery', 'Horror']",David Lynch,2h 15m,74.0,Released,English,"$10,000,000.00","$4,184,990.00"
Libres,2023,['Documentary'],Santos Blanco,1h 48m,50.0,Released,Spanish; Castilian,-,-
The Death of Superman,2018,"['Science Fiction', 'Animation', 'Action', 'Drama']",Bill Finger,1h 21m,74.0,Released,English,-,-
Police Academy 2: Their First Assignment,1985,"['Comedy', 'Crime']",Pat Proft,1h 27m,61.0,Released,English,"$7,600,000.00","$55,600,000.00"
The Legend of Zorro,2005,"['Action', 'Adventure', 'Western']",Roberto Orci,2h 9m,61.0,Released,English,"$75,000,000.00","$142,400,000.00"
Snakes on a Plane,2006,"['Action', 'Crime', 'Thriller', 'Adventure']",John Heffernan,1h 45m,54.0,Released,English,"$33,000,000.00","$62,022,014.00"
Oz the Great and Powerful,2013,"['Fantasy', 'Adventure', 'Family']",L. Frank Baum,2h 10m,59.0,Released,English,"$200,000,000.00","$491,868,548.00"
Rain Man,1988,['Drama'],Barry Morrow,2h 14m,78.0,Released,English,"$25,000,000.00","$354,825,435.00"
Pretty Guardian Sailor Moon Eternal The Movie Part 2,2021,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",Chiaki Kon,1h 20m,81.0,Released,Japanese,-,-
Hustlers,2019,"['Drama', 'Comedy', 'Crime']",Lorene Scafaria,1h 50m,65.0,Released,English,"$20,000,000.00","$157,600,000.00"
Zoolander 2,2016,"['Comedy', 'Adventure', 'Action']",Ben Stiller,1h 40m,49.0,Released,English,"$50,000,000.00","$56,722,693.00"
The Boogeyman: The Origin of the Myth,2023,"['Horror', 'Adventure']",Ángel Gómez Hernández, -,60.0,Released,Spanish; Castilian,-,-
Dracula,1931,"['Horror', 'Drama', 'Fantasy']",Tod Browning,1h 14m,72.0,Released,English,"$355,000.00","$700,000.00"
G.I. Jane,1997,"['Action', 'Drama']",Danielle Alexandra,2h 5m,64.0,Released,English,"$50,000,000.00","$48,169,156.00"
The In Between,2022,"['Romance', 'Science Fiction', 'Drama']",Arie Posin,1h 56m,74.0,Released,English,-,-
Diabolik - Ginko Attacks,2022,"['Crime', 'Action']",Marco Manetti,1h 51m,60.0,Released,Italian,-,"$1,228,459.00"
The Loft,2014,['Thriller'],Bart De Pauw,1h 48m,64.0,Released,English,"$14,000,000.00","$10,100,000.00"
The Three Musketeers,2011,"['Adventure', 'Action', 'Thriller']",Paul W. S. Anderson,1h 50m,58.0,Released,English,"$75,000,000.00","$132,274,484.00"
Evil Dead,2013,['Horror'],Fede Álvarez,1h 31m,65.0,Released,English,"$17,000,000.00","$97,542,952.00"
Star Trek: First Contact,1996,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Brannon Braga,1h 51m,73.0,Released,English,"$46,000,000.00","$150,000,000.00"
